0,1,2,3,4,5,6
142.0,3.1052632331848145,0.7894737124443054,0.0,0.0,1.0479758977890017,5.255122184753418
3772.0,37.53333282470703,0.7666666507720947,0.0,0.0189289506524801,5.2490973472595215,162.30294799804688
5000.0,126.71428680419922,0.3571428656578064,0.0,0.0,0.4755461513996124,128.60995483398438
339.0,2.444444417953491,0.9444444179534912,0.0,0.0,1.7107914686203003,3.943417072296143
214.0,94.0999984741211,0.0,0.0,0.0,1.548303484916687,8.753316879272461
148.0,3.21052622795105,0.7894737124443054,0.0,0.0,0.7963804602622986,2.323768138885498
107.0,18.58333396911621,0.5833333134651184,0.0,0.0327102802693843,0.6474084854125977,0.5834672451019287
63.0,38.375,0.0625,0.0,0.0,1.0621073246002195,4.113840579986572
336.0,45.625,0.0,0.0,0.0,3.192603826522827,45.239013671875
194.0,10.482758522033691,0.0689655169844627,0.0,0.0,1.936074137687683,10.615789413452148
72.0,51.5,0.0,0.0,0.0,0.7307353019714355,-0.4805283844470978
990.0,623.5384521484375,0.1538461595773697,0.0,0.0,0.2790530323982239,-0.0749337151646614
452.0,54.11071395874024,0.0,0.0,0.003223767504096,3.861349821090698,79.07181549072266
5000.0,114.59648895263672,0.3684210479259491,0.0,0.0,0.1628084182739257,98.68535614013672
5000.0,93.88235473632812,0.0,0.0,0.0,0.1146096065640449,-0.161929965019226
2000.0,1963.046142578125,0.0,0.0,0.0,0.0368367098271846,0.033923216164112
5000.0,795.4545288085938,0.0,0.0,0.0,12.8875732421875,558.1185913085938
2000.0,6.846473217010498,0.0,0.0,0.0,-0.0231237057596445,-0.7909895777702332
683.0,3.75,0.9722222089767456,0.0,0.0,0.8264265060424805,1.0503000020980835
155.0,7.0,0.3333333432674408,0.0,0.0,0.2171270996332168,-0.6950610280036926
3468.0,192.33676147460935,0.0,0.0,0.0,2.931290864944458,18.627227783203125
5000.0,72.4220199584961,0.0,0.0,0.0,12.057747840881348,398.3896179199219
3468.0,121.34140014648438,0.0,0.0,0.0,9.15050983428955,337.0936279296875
3468.0,121.33120727539062,0.0,0.0,0.0,9.150569915771484,337.0927124023437
5000.0,1191.5357666015625,0.0,0.0357142873108387,0.0,2.637530565261841,19.54337501525879
145.0,63.33684158325195,0.0,0.0,0.0,2.4273154735565186,12.05318832397461
1458.0,204.6052703857422,0.0,0.0,0.0,6.34135627746582,102.40975952148438
1563.0,234.2105255126953,0.0,0.0,0.0,10.121739387512209,232.79481506347656
5000.0,737.6363525390625,0.0,0.0,9.090908133657648e-05,11.092086791992188,287.4563293457031
89.0,2.8888888359069824,0.0,0.0,0.0,1.9365392923355105,6.574917793273926
